46.2	19.7	4.4	0.78	1.69	42.0	12.0	0.17	1.7	38.55	34.0	16.3	24.37	7.27	7.0	8.0	7.0	7.1	3.5	2.8	2.8	3.8	1.3	1.3	1.5	14.0	41.0	19.0	36.0	43.0	45.0	82.0	13.0	61.0	11.0	26.0	22.0	14.0	17.0	11.0	6.0	3.6	165.0	
58.0	32.0	8.4	0.7	1.3	40.4	9.5	0.8	1.3	34.0	46.0	23.0	19.2	5.0	8.3	8.7	8.4	8.3	3.6	2.8	3.1	4.6	2.2	2.0	2.8	27.0	49.0	35.0	52.0	70.0	57.0	99.0	12.0	74.0	14.0	43.0	40.0	21.0	17.0	15.0	10.0	3.8	157.0	
45.0	37.0	6.0	0.8	1.7	34.0	7.0	0.7	1.2	33.0	29.8	11.9	7.6	1.6	4.1	5.4	4.1	3.9	2.7	2.0	2.6	3.2	1.6	1.8	1.8	16.0	33.0	18.0	32.0	46.0	32.0	53.0	10.0	53.0	7.0	39.0	41.0	22.0	14.0	11.0	7.0	2.5	163.0	
45.0	20.0	6.3	0.69	1.25	24.0	8.4	0.65	1.04	38.39	32.9	15.3	9.88	2.18	6.4	6.7	6.7	7.5	3.5	2.7	2.5	1.7	1.3	1.5	2.82	14.0	34.0	25.0	41.0	43.0	38.0	44.0	7.0	84.26	16.17	16.0	14.0	8.0	42.0	32.0	16.0	2.0	157.0	
43.0	23.0	6.0	0.75	1.5	26.0	7.0	0.7	1.2	41.0	35.6	16.8	11.2	2.6	5.4	5.9	6.8	7.1	3.0	2.1	2.4	3.2	1.8	1.8	2.2	28.0	47.0	34.0	55.0	50.0	47.0	84.0	15.0	70.0	14.0	21.0	18.0	13.0	22.0	16.0	9.0	3.4	155.0	
65.25	28.91	6.24	0.87	5.71	50.9	14.41	0.76	1.21	38.0	31.0	14.0	8.2	2.3	4.1	5.4	4.9	5.3	2.6	1.5	1.9	3.1	1.3	1.4	1.6	28.0	50.0	36.0	56.0	74.0	49.0	66.0	14.0	67.0	15.0	43.0	39.0	18.0	11.0	11.0	4.0	2.7	153.0	
24.8	24.8	6.4	0.73	5.71	42.4	11.7	0.72	1.18	38.39	43.5	22.0	24.37	7.27	8.6	9.9	8.3	8.3	3.2	3.3	3.4	4.6	2.3	2.1	2.8	28.0	38.0	20.0	32.0	58.0	42.0	63.0	13.0	54.0	9.0	45.0	37.0	26.0	18.5	14.9	8.3	3.0	136.0	
45.0	26.0	6.6	0.74	1.4	58.0	11.0	0.81	1.45	54.0	37.0	15.0	10.2	2.5	4.8	5.5	5.8	6.3	2.6	2.0	2.5	3.0	1.4	1.4	1.6	28.0	42.0	38.0	56.0	63.0	63.0	59.0	12.0	71.0	15.0	52.0	49.0	27.0	12.0	12.0	5.5	3.0	151.0	
65.25	28.91	6.24	0.87	5.71	50.9	14.41	0.76	1.21	38.39	65.0	30.0	24.37	7.27	9.5	12.9	10.9	11.7	5.5	3.8	4.4	6.1	2.4	2.9	3.2	26.0	35.0	31.0	39.0	71.0	52.0	68.0	6.0	97.0	18.0	50.59	44.53	27.88	22.9	18.17	9.22	5.2	161.0	
45.8	20.0	4.7	0.77	1.42	75.2	18.7	0.75	1.2	43.0	33.0	17.0	9.6	2.3	5.1	6.2	4.4	4.8	2.5	2.0	2.3	3.0	1.3	1.4	2.2	23.0	44.0	20.0	41.0	55.0	39.0	52.0	9.0	45.0	9.0	49.0	43.0	24.0	14.0	10.0	7.0	2.9	159.0	
44.2	18.2	5.6	0.69	1.16	50.9	14.41	0.76	1.21	46.6	35.3	15.1	24.37	7.27	5.6	6.2	5.4	5.7	2.3	1.8	2.3	3.0	1.6	1.8	1.9	24.0	48.0	30.0	43.0	47.0	46.0	74.0	14.0	68.0	14.0	27.0	23.0	12.0	16.5	16.9	7.4	3.0	155.0	
51.0	20.0	7.2	0.65	0.97	60.0	10.0	0.83	1.47	48.0	34.0	18.0	14.0	2.7	7.3	7.2	6.6	6.0	2.5	2.2	2.3	3.3	1.2	1.2	1.4	21.0	49.0	35.0	60.0	52.0	57.0	80.0	14.0	77.0	15.0	53.0	49.0	31.0	23.0	18.0	10.0	2.4	146.0	
