29.3410	0.0000	0.0000	0.0000	0.5581	-0.0000	0.0000	0.0000	-0.0049	0.0000	1.6343	0.0000	0.0000	0.0000	0.2811	0.0000	0.2634	0.0000	0.0000	-0.0000	0.0000	0.2003	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000
0.0000	58.0590	2.8858	0.0000	0.0000	0.0000	-0.0000	0.0000	0.0010	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	-0.0000	0.0000	0.0000	-0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000
0.0000	2.8858	19.8137	-0.0000	0.5940	-0.0000	0.0000	-0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	-0.0000	-0.0000	-0.0000	0.0245	-0.0000	-0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	-0.0000	-0.0000	-0.0000	-0.0000	0.0000	-0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000
0.0000	0.0000	-0.0000	1.5973	0.0000	-0.0000	0.0000	0.0029	-0.0030	0.0000	-0.0000	0.0000	0.0000	-0.0000	-0.0000	0.3881	-0.0051	-0.0000	-0.0000	-0.0000	-0.0002	-0.0000	-0.0000	0.3354	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	-0.0000	-0.0000	-0.0000	0.0000	-0.0000	0.0000	-0.0000	0.0000	0.0000	-0.0000	-0.0000	-0.0000	-0.0000
0.5581	0.0000	0.5940	0.0000	17.0054	-0.0000	0.0000	0.0017	0.0000	0.0000	-0.0000	-0.0000	0.0000	0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0117	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	0.0000	0.0000	-0.0000	-0.0000	0.0000	0.0000	-0.0000	-0.0000	-0.0000	-0.0000	0.0000	-0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000
-0.0000	0.0000	-0.0000	-0.0000	-0.0000	124.3475	26.6610	0.0902	0.1972	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	-0.0000	-0.0000	0.0000	-0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	-0.0000
0.0000	-0.0000	0.0000	0.0000	0.0000	26.6610	20.9174	-0.0767	-0.3704	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	-0.0000	0.0000	-0.0000	0.0666	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000
0.0000	0.0000	-0.0000	0.0029	0.0017	0.0902	-0.0767	0.0869	0.0073	-0.0000	0.0031	-0.0000	0.0000	-0.0014	-0.0000	-0.0006	-0.0006	-0.0016	-0.0007	-0.0000	-0.0070	-0.0009	-0.0000	-0.0068	-0.0021	0.0052	0.0376	0.0000	-0.0000	-0.0000	-0.0032	-0.0000	-0.0000	-0.0560	0.0171	-0.0000	-0.0000	-0.0150	-0.0000	-0.0114	-0.0015	-0.0005	0.0000
-0.0049	0.0010	0.0000	-0.0030	0.0000	0.1972	-0.3704	0.0073	0.0713	-0.0000	0.0004	0.0000	0.0133	0.0051	-0.0000	-0.0023	0.0000	0.0000	-0.0020	0.0054	-0.0115	-0.0053	0.0041	-0.0074	-0.0031	0.0028	-0.0077	0.0101	-0.0000	0.0000	0.0241	0.0000	-0.0088	-0.0103	-0.0239	-0.0073	0.0206	-0.0082	0.0000	0.0000	-0.0049	-0.0104	-0.0566
0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	-0.0000	40.6177	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	-0.0000	0.0287	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	-0.0000	-0.0000	-0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	-0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000
